Date,Tech_Close,Tech_Signal,FMCG_Close,FMCG_Signal,Banking_Close,Banking_Signal,Equity Curve,Returns,Drawdowns,Cumulative Return,Rolling Sharpe,Rolling Sortino,Rolling Volatility,Market Exposure
2024-07-30,1856.0172119140625,0,5767.134765625,-1,1786.0999755859375,-1,863825.7429356676,-0.0023352338791794436,-0.15420542362560613,0.863825742935667,0.005439995892986033,0.00673674530196979,0.09108353621750055,0.00016082784060445068
2024-07-31,1847.21728515625,0,5710.12646484375,0,1807.9000244140625,1,863825.0842405698,-7.625323777959991e-07,-0.15420606857135558,0.8638250842405693,0.005437780858833066,0.006706119496576309,0.09108353732818644,0.0002314945999563903
2024-08-01,1831.7435302734375,0,5656.52392578125,0,1792.6500244140625,-1,863823.4055224578,-1.9433542075564247e-06,-0.15420771224855095,0.8638234055224572,0.005432135724024,0.006698055115336671,0.0910835402097149,0.00015872490393264432
2024-08-02,1800.697021484375,-1,5646.85009765625,0,1803.449951171875,1,863821.0816186679,-2.690253326109726e-06,-0.15420998764406627,0.8638210816186673,-0.025985941271981772,-0.03119777022166217,0.0884493522051667,0.0
2024-08-05,1732.17724609375,0,5697.89990234375,0,1773.6500244140625,-1,863821.0816186679,0.0,-0.15420998764406627,0.8638210816186673,0.0024076980389511663,0.0028458959114029403,0.086322890531398,0.0
2024-08-06,1731.38623046875,0,5854.5,1,1770.550048828125,0,863821.0816186679,0.0,-0.15420998764406627,0.8638210816186673,0.0024076980389511663,0.0028458959114029403,0.086322890531398,1.0000000000000002
2024-08-07,1771.479736328125,0,5836.7998046875,0,1776.550048828125,0,861209.4492231251,-0.0030233487595012765,-0.1567671058287211,0.8612094492231245,-0.0004660813898903027,-0.0005536765165702339,0.08643961075250144,1.0000000000000002
2024-08-08,1723.5257568359375,0,5744.64990234375,-1,1772.75,0,847612.8947242553,-0.015787744213832,-0.1700798510745865,0.8476128947242546,-0.04574101361010327,-0.051356963903699794,0.09220023904847226,0.0
2024-08-09,1750.81494140625,0,5740.2998046875,0,1769.6500244140625,0,847612.8947242553,0.0,-0.1700798510745865,0.8476128947242546,-0.045741013610103264,-0.051356963903699794,0.09220023904847227,0.0
2024-08-12,1777.1650390625,1,5645.75,0,1772.550048828125,0,847612.8947242553,0.0,-0.1700798510745865,0.8476128947242546,-0.045741013610103264,-0.051356963903699794,0.09220023904847227,1.0
2024-08-13,1777.21435546875,0,5666.5,0,1752.050048828125,0,847636.4160185303,2.775004299881978e-05,-0.17005682075476825,0.8476364160185296,-0.04566120803477008,-0.0512675563544662,0.0922005921240739,1.0
2024-08-14,1802.7239990234375,0,5659.14990234375,0,1747.9000244140625,0,859803.1548084059,0.014353723554049846,-0.15814404579431288,0.8598031548084051,0.005754805701869403,0.0065948238704772715,0.09657872198801523,1.0
2024-08-16,1838.02197265625,0,5729.64990234375,1,1777.300048828125,1,876638.4047436577,0.01958035376016176,-0.1416602083958669,0.8766384047436567,0.06562276611548128,0.07874503056340995,0.10401990854565825,1.0
2024-08-19,1843.8062744140625,0,5732.5,0,1781.3499755859375,0,879397.2080338036,0.0031470253587082553,-0.13895899130530026,0.8793972080338026,0.07352695616285304,0.08835012010959552,0.10416178196956785,1.0
2024-08-20,1851.122802734375,0,5765.7998046875,0,1805.6500244140625,0,882886.8016351855,0.003968165431391446,-0.13554223813958755,0.8828868016351845,0.06663118391229585,0.07962537736001875,0.103590950517933,1.0
2024-08-21,1851.6171875,0,5837.35009765625,0,1812.949951171875,0,883122.5967881895,0.0002670729164455654,-0.1353113648839835,0.8831225967881885,0.07465236992915246,0.08671623573204666,0.1033743347346156,1.0
2024-08-22,1859.082275390625,0,5836.7998046875,0,1821.5,0,886683.0453775234,0.00403165834764363,-0.13182523573010532,0.8866830453775223,0.07865488667596154,0.0915235687258089,0.10355310990485053,1.0
2024-08-23,1841.1365966796875,0,5792.64990234375,0,1818.0,0,878123.9142075824,-0.009652977142803998,-0.14020570688556186,0.8781239142075812,0.0571443598560018,0.06720971879354798,0.10551328239082335,1.0
2024-08-26,1855.0284423828125,0,5796.9501953125,0,1812.5,0,884749.5833439166,0.007545255321184552,-0.13371833942031597,0.8847495833439153,0.09156834281672412,0.1044428673512138,0.10560659129549481,1.0
2024-08-27,1878.708740234375,0,5764.2998046875,-1,1803.3499755859375,-1,896043.8218466523,0.012765463488605633,-0.12265985251133744,0.8960438218466511,0.12031513582394986,0.1409206150089686,0.10844558036884032,1.0
2024-08-28,1917.2696533203125,0,5703.35009765625,0,1791.300048828125,0,914435.3197917299,0.020525221531213278,-0.10465225162590525,0.9144353197917287,0.15987345895312566,0.19957213614671734,0.1155795841923435,1.0
2024-08-29,1911.58447265625,0,5831.39990234375,1,1777.25,0,911723.7919742357,-0.0029652483437667687,-0.10730718005386682,0.9117237919742344,0.1527128273120903,0.19635105587295484,0.11586175995366339,1.0
2024-08-30,1921.81787109375,0,5855.25,0,1780.800048828125,0,916604.5769783406,0.0053533592597558854,-0.10252827468009065,0.9166045769783394,0.16451982137963786,0.21206890123243116,0.11615586807495606,1.0
2024-09-02,1942.3837890625,0,5922.14990234375,0,1780.25,0,926413.4224592025,0.010701283549333196,-0.09292417526993302,0.9264134224592012,0.13740768803594983,0.1549147265443601,0.10159306670623278,1.0
2024-09-03,1919.3955078125,0,5916.0498046875,0,1783.800048828125,0,915449.2389496468,-0.011835087061293659,-0.10365949662680808,0.9154492389496456,0.12644877538795607,0.14028774058384116,0.10314978975128158,1.0
2024-09-04,1900.80712890625,-1,5926.5498046875,0,1783.800048828125,0,906583.5740808008,-0.009684496410765742,-0.11234010301454969,0.9065835740807995,0.08909952694886443,0.10220701895739219,0.10507708715985502,0.0
2024-09-05,1911.38671875,1,5850.0,-1,1777.949951171875,0,906583.5740808008,0.0,-0.11234010301454969,0.9065835740807995,0.07794634069203397,0.08915004780054078,0.10476797527967655,0.8307283313523176
2024-09-06,1880.4390869140625,-1,5843.5498046875,0,1764.1500244140625,0,894389.5871355232,-0.013450482993408786,-0.12427955736288347,0.894389587135522,0.029622364387820094,0.03426022379523173,0.10804550068775029,0.0
2024-09-09,1873.3201904296875,0,5939.4501953125,1,1790.1500244140625,1,894389.5871355232,0.0,-0.12427955736288347,0.894389587135522,0.06681290301351851,0.07655204106068492,0.1039035019193272,0.000652120604525861
2024-09-10,1890.771484375,0,5969.89990234375,0,1791.5999755859375,0,894390.0595450045,5.281920631983184e-07,-0.12427909481429612,0.8943900595450033,0.09719124359384892,0.10821515749811879,0.10121512510921717,0.0006526484518652746
2024-09-11,1888.6456298828125,0,6008.64990234375,0,1789.25,0,894389.2938980164,-8.56054894526892e-07,-0.12427984447946322,0.8943892938980151,0.0971901277245193,0.108214387756912,0.10121513599469821,0.0006517929549413257
2024-09-12,1928.491943359375,1,6109.25,0,1827.449951171875,0,894401.7398475547,1.391558421270922e-05,-0.12426765832189222,0.8944017398475533,0.09722473787186565,0.10825256717800395,0.10121480262534069,0.6166409758209278
2024-09-13,1922.21337890625,0,6133.10009765625,0,1820.3499755859375,0,892605.7735326361,-0.0020080085211201526,-0.12602613632620238,0.8926057735326347,0.09185139029154667,0.10455334924412008,0.10134865752709844,0.6158696387823819
2024-09-16,1928.294189453125,0,6063.0,0,1831.300048828125,0,894346.5001418757,0.0019501628387976755,-0.12432174497518533,0.8943465001418743,0.09642199325237637,0.10979299488999791,0.10138280710789126,0.6166172974818706
2024-09-17,1930.568359375,0,6111.0498046875,0,1846.6500244140625,0,895001.1835729799,0.0007320243675132954,-0.12368072715440556,0.8950011835729784,0.09809981285718394,0.11169735076868895,0.10137724364190005,0.6168977376731434
2024-09-18,1870.8482666015625,-1,6123.25,0,1839.699951171875,0,877938.1517884961,-0.019064814770820337,-0.14038759177130677,0.8779381517884947,0.04504069589263479,0.04878632479491497,0.10898949806901964,0.0006827289246674066
2024-09-19,1872.8751220703125,0,6134.5,0,1871.949951171875,0,877948.659180791,1.1968260262396058e-05,-0.14037730370628027,0.8779486591807896,0.044849822243055955,0.04857992490660446,0.10899027657917221,0.0006946888707126953
2024-09-20,1884.295166015625,0,6210.5498046875,0,1904.5,0,877959.2643321789,1.207946646641922e-05,-0.14036691992274655,0.8779592643321774,0.04450263002218999,0.048204400555223285,0.10899150523279483,0.0007067597998978426
2024-09-23,1875.099853515625,0,6211.2001953125,0,1934.699951171875,0,877969.1037968068,1.1207199499541076e-05,-0.14035728584332166,0.8779691037968053,0.04004346909876606,0.0433561380528095,0.10894581128910837,0.0007179589530883124
2024-09-24,1877.2255859375,0,6203.14990234375,0,1914.699951171875,0,877962.5875845308,-7.421915244831823e-06,-0.14036366603868697,0.8779625875845293,0.0212109859346953,0.02278818739613309,0.10781924646467392,0.0007105423114282999
2024-09-25,1873.962890625,0,6180.2998046875,0,1897.949951171875,0,877957.1302567498,-6.215900151262943e-06,-0.1403690094523053,0.8779571302567483,0.020646461027166003,0.022290705690608894,0.10781954528341564,0.0007043307893267342
2024-09-26,1878.8570556640625,0,6254.10009765625,0,1902.300048828125,0,877958.5475647373,1.6143248213751349e-06,-0.14036762172866005,0.8779585475647358,0.05617263168286004,0.0597454446979423,0.103981113670185,0.000705943974525213
2024-09-27,1885.283935546875,1,6268.7998046875,0,1872.449951171875,-1,877948.8220860979,-1.107737793126784e-05,-0.14037714420139613,0.8779488220860965,0.05514030989239803,0.0591976683627914,0.10398394588535445,0.5085127246312928
2024-09-30,1854.484619140625,-1,6338.14990234375,0,1853.949951171875,0,870659.2719638216,-0.008302932857698453,-0.1475145350560349,0.8706592719638202,0.03311929112695288,0.03670529222178209,0.10546450626825067,0.0006937691827242932
2024-10-01,1882.910888671875,1,6446.0498046875,0,1879.4000244140625,1,870667.5638678059,9.523707208192178e-06,-0.14750641623406757,0.8706675638678045,0.03269111726154572,0.036231046603753175,0.10546534723032167,0.4494980736558799
2024-10-03,1872.084228515625,-1,6331.75,0,1822.800048828125,-1,868402.3204489828,-0.002601731720382583,-0.14972437583237402,0.8684023204489815,0.02508481410847656,0.02841988966326067,0.1056196535052426,0.0006838853245259155
2024-10-04,1896.5555419921875,1,6206.0,-1,1809.0,0,868397.8242466036,-5.177556845814557e-06,-0.1497287781827527,0.8683978242466023,0.020481449065190987,0.02337182476766364,0.10556365604615796,0.5429401206397244
2024-10-07,1912.5238037109375,0,6120.2998046875,0,1790.25,0,872356.4990170075,0.004558595910622243,-0.14585273526805678,0.8723564990170061,0.02816207362784201,0.032243083421340704,0.10591425569496839,0.5450142169696379
2024-10-08,1926.6134033203125,0,6204.39990234375,0,1803.4000244140625,0,875859.1113131838,0.004015115724045337,-0.1424232351547813,0.8758591113131824,0.03781966113433348,0.04341662858827541,0.10619912644041432,0.5468337319779801
2024-10-09,1930.7659912109375,0,6097.25,0,1800.800048828125,0,876889.3165066575,0.001176222499905455,-0.14141453406857427,0.8768893165066561,0.039530925162768904,0.045387816224866505,0.1062147400437146,0.5473661301199522
2024-10-10,1897.39599609375,-1,6002.14990234375,0,1876.0999755859375,1,868628.3637438075,-0.00942074741628729,-0.1495030508784095,0.8686283637438061,0.014756200566564376,0.017369549813689822,0.1080215506953308,0.0007036994301649729
2024-10-11,1913.314697265625,1,5978.5,0,1882.4000244140625,0,868630.4163665832,2.3630621117654016e-06,-0.14950104110129278,0.8686304163665817,0.01234450199156794,0.01452865883640346,0.1080061153632744,0.6741720941790085
2024-10-14,1936.8468017578125,0,5978.0498046875,0,1910.800048828125,0,875834.57482793,0.008293698131687899,-0.14244725947487213,0.8758345748279285,0.03185657989586777,0.0379378826809057,0.10928746072954407,0.676852184611753
2024-10-15,1937.2423095703125,0,6068.7001953125,0,1895.199951171875,0,875950.4180672772,0.00013226611814221023,-0.14233383430278065,0.8759504180672757,0.0318771824076192,0.03796240775937426,0.10928743085803237,0.6768949204663749
2024-10-16,1898.483642578125,-1,6090.10009765625,1,1876.3499755859375,0,864093.8726099666,-0.01353563536560809,-0.15394289078707743,0.8640938726099651,-0.0013018782966289328,-0.0015634083152847892,0.11280606090150427,0.0007074864856969574
2024-10-17,1945.9432373046875,1,5988.5,-1,1864.050048828125,-1,864089.8651632799,-4.637744594249149e-06,-0.1539468145838621,0.8640898651632785,-0.0038168175505123494,-0.004605513056735029,0.11278412605434213,0.7253882362051965
2024-10-18,1858.4395751953125,-1,5887.2001953125,0,1871.050048828125,1,835933.9727053022,-0.03258444936471672,-0.1815149917639115,0.8359339727053007,-0.0648800389166919,-0.06719674964366945,0.13072236489209907,0.0007292537266815484
2024-10-21,1831.891845703125,0,5778.2998046875,0,1789.199951171875,-1,835907.3050747454,-3.190159920218871e-05,-0.18154110274459725,0.835907305074744,-0.06494328753415599,-0.06727025192281573,0.1307218467256735,0.0
2024-10-22,1830.7547607421875,0,5727.0,0,1763.1500244140625,0,835907.3050747454,0.0,-0.18154110274459725,0.835907305074744,-0.06495268770565808,-0.06727994782969508,0.1307217669101741,0.0
2024-10-23,1852.309326171875,0,5748.85009765625,0,1767.800048828125,0,835907.3050747454,0.0,-0.18154110274459725,0.835907305074744,-0.06708827139777607,-0.06947299010613593,0.1306859139077125,0.0
2024-10-24,1842.3724365234375,0,5612.39990234375,0,1762.199951171875,0,835907.3050747454,0.0,-0.18154110274459725,0.835907305074744,-0.06238330889810573,-0.06359509530033149,0.13063826517554813,0.0
2024-10-25,1841.087158203125,0,5669.39990234375,0,1768.8499755859375,0,835907.3050747454,0.0,-0.18154110274459725,0.835907305074744,-0.06238175857419546,-0.06312733840216458,0.1306382777516968,0.0
2024-10-28,1844.3499755859375,0,5722.2998046875,0,1749.8499755859375,0,835907.3050747454,0.0,-0.18154110274459725,0.835907305074744,-0.062377807511123484,-0.06270886033772058,0.13063830976437635,0.0
2024-10-29,1839.300048828125,0,5667.5,0,1760.199951171875,0,835907.3050747454,0.0,-0.18154110274459725,0.835907305074744,-0.062372337936282586,-0.06235595586585861,0.13063835404499768,0.0
2024-10-30,1802.0999755859375,0,5782.5,1,1734.5999755859375,0,835907.3050747454,0.0,-0.18154110274459725,0.835907305074744,-0.062372337936282586,-0.06235595586585861,0.13063835404499768,0.0
2024-10-31,1757.25,0,5726.89990234375,-1,1731.0999755859375,0,835907.3050747454,0.0,-0.18154110274459725,0.835907305074744,-0.062372337936282586,-0.06235595586585861,0.13063835404499768,0.0
2024-11-01,1760.8499755859375,0,5693.0498046875,0,1744.4000244140625,0,835907.3050747454,0.0,-0.18154110274459725,0.835907305074744,-0.05629219293990304,-0.055259191363842934,0.13053882408442874,0.0
2024-11-04,1763.6500244140625,0,5625.2001953125,0,1729.3499755859375,0,835907.3050747454,0.0,-0.18154110274459725,0.835907305074744,-0.025041807853492814,-0.023859473540218057,0.12663910668161107,0.0
2024-11-05,1754.199951171875,0,5605.10009765625,0,1757.1500244140625,1,835907.3050747454,0.0,-0.18154110274459725,0.835907305074744,-0.025041807853492814,-0.023859473540218057,0.12663910668161107,1.0
2024-11-06,1823.699951171875,1,5694.89990234375,1,1762.5999755859375,0,838499.9431156493,0.003101585576730903,-0.1790025824337228,0.8384999431156478,-0.018536008468289754,-0.017685565904865704,0.12681639467735356,1.0
2024-11-07,1803.050048828125,0,5688.89990234375,0,1746.9000244140625,-1,831031.1990177949,-0.008907268460988105,-0.1863154268377636,0.8310311990177934,-0.03681647280859857,-0.0363511426569332,0.12805826028742387,0.0
2024-11-08,1829.949951171875,0,5747.14990234375,0,1745.800048828125,0,831031.1990177949,0.0,-0.1863154268377636,0.8310311990177934,-0.06840909507667431,-0.06563187188084174,0.12443216416510462,0.0
2024-11-11,1860.0999755859375,0,5434.64990234375,-1,1744.0,0,831031.1990177949,0.0,-0.1863154268377636,0.8310311990177934,-0.11673796008148368,-0.10557461108720424,0.11729489193245295,0.0
2024-11-12,1868.800048828125,0,5027.5498046875,0,1721.4000244140625,0,831031.1990177949,0.0,-0.1863154268377636,0.8310311990177934,-0.12413050382474396,-0.11199435276901412,0.11701709581035918,0.0
2024-11-13,1868.4000244140625,0,5046.5,0,1687.8499755859375,0,831031.1990177949,0.0,-0.1863154268377636,0.8310311990177934,-0.13358008967783336,-0.12008917061016337,0.11659873103749932,0.0
2024-11-14,1864.550048828125,0,4915.60009765625,0,1707.9000244140625,0,831031.1990177949,0.0,-0.1863154268377636,0.8310311990177934,-0.13419847439685587,-0.1206339832310861,0.11658798559755364,0.0
2024-11-18,1811.449951171875,-1,4911.35009765625,0,1722.75,0,831031.1990177949,0.0,-0.1863154268377636,0.8310311990177934,-0.14389265347822489,-0.12885832278703058,0.11614634890743514,0.0
2024-11-19,1824.75,0,4892.7001953125,0,1727.75,1,831031.1990177949,0.0,-0.1863154268377636,0.8310311990177934,-0.123340735782404,-0.10665512977348379,0.11479312615705546,1.0
2024-11-21,1834.050048828125,0,4803.35009765625,0,1737.0999755859375,0,835528.447706534,0.005411648436369543,-0.18191205198971208,0.8355284477065323,-0.12890756485629543,-0.11090741859288455,0.11421492587084649,1.0
2024-11-22,1902.25,1,4848.35009765625,0,1761.449951171875,0,847240.5527027635,0.014017601708689265,-0.17044442097182505,0.8472405527027619,-0.12528640354195159,-0.10841190107674772,0.11487186896295597,1.0
2024-11-25,1889.699951171875,0,4903.9501953125,0,1790.75,0,861333.5955092555,0.016634051287481633,-0.15664555092445387,0.8613335955092539,-0.13761660911727105,-0.11616702215344019,0.1120605303881778,1.0
2024-11-26,1924.1500244140625,0,5013.60009765625,1,1783.5999755859375,0,857894.5022597548,-0.003992754105298091,-0.16001285786322164,0.8578945022597532,-0.13992243856526435,-0.11854746344416196,0.11215672654356931,1.0
2024-11-27,1924.5,0,4984.14990234375,0,1783.199951171875,0,857702.0943486249,-0.00022427922153955837,-0.1602012495255633,0.8577020943486233,-0.15411657009578764,-0.1308404922468497,0.11140234370162751,1.0
2024-11-28,1856.6500244140625,-1,4923.64990234375,-1,1759.199951171875,-1,846158.3242566399,-0.013458950570421346,-0.17150405939730035,0.8461583242566383,-0.21133020781122552,-0.18119636290535043,0.11148971302186066,1.0
2024-11-29,1857.8499755859375,0,4941.14990234375,0,1765.25,1,849068.3397865215,0.003439091061874233,-0.16865478641317444,0.8490683397865197,-0.17770831347123092,-0.14773849436628272,0.1098427876611593,1.0
2024-12-02,1879.800048828125,1,4907.25,0,1753.949951171875,-1,843633.1245490182,-0.006401387241538048,-0.1739765490567428,0.8436331245490164,-0.1711436368694118,-0.14158752804229424,0.10898066585782272,1.0
2024-12-03,1892.0999755859375,0,4909.60009765625,0,1749.9000244140625,0,841685.1485747863,-0.002309032110697773,-0.17588386372916018,0.8416851485747844,-0.17675505555155904,-0.14884669999541014,0.10897713741011525,1.0
2024-12-04,1889.25,0,4851.5498046875,0,1757.5,0,845340.6640276513,0.004343091308020464,-0.1723046521009229,0.8453406640276494,-0.13658787856814658,-0.11181343509860708,0.10655793819844768,1.0
2024-12-05,1934.8499755859375,0,4872.0,0,1775.1500244140625,1,853830.1566923955,0.010042688144558998,-0.16399236584327018,0.8538301566923935,-0.10930089317482874,-0.09140099053722305,0.10885068589131686,1.0
2024-12-06,1922.4000244140625,0,4870.85009765625,0,1776.949951171875,0,854695.9042205038,0.0010139575433387726,-0.16314468959632825,0.8546959042205019,-0.10678975078419804,-0.08934112666890211,0.10889948615605925,1.0
2024-12-09,1923.6500244140625,0,4793.0,0,1786.25,0,859169.1386170083,0.005233714557909552,-0.15876482777540457,0.8591691386170064,-0.09350097147757923,-0.07786747714431032,0.10956476300805773,1.0
2024-12-10,1948.550048828125,0,4787.25,0,1794.699951171875,0,863233.4841843677,0.0047305534902029045,-0.154785319795356,0.8632334841843657,-0.08171070663407143,-0.0683821866918026,0.11010193228281,1.0
2024-12-11,1974.1500244140625,0,4889.5,1,1794.699951171875,0,863233.4841843677,0.0,-0.154785319795356,0.8632334841843657,-0.07690975510152749,-0.06313768831523275,0.11006715025541289,1.0
2024-12-12,1987.0,0,4828.35009765625,-1,1768.699951171875,-1,850727.733251384,-0.01448710130237807,-0.16703003048973777,0.8507277332513821,-0.11287575409127544,-0.09607510406487614,0.11352419294304722,1.0
2024-12-13,1999.699951171875,0,4850.10009765625,0,1805.6500244140625,1,868500.3645176264,0.0208910919105898,-0.14962837829793774,0.8685003645176244,-0.06143412491155552,-0.05608604037136567,0.12176523973648096,1.0
2024-12-16,1980.050048828125,0,4846.5,0,1804.449951171875,0,867923.1407842366,-0.000664621175732405,-0.15019355328496284,0.8679231407842346,-0.022608101684590064,-0.020514612564383,0.11554739763190444,1.0
2024-12-17,1976.5999755859375,0,4776.75,0,1784.050048828125,-1,858110.98317777,-0.011305330098239419,-0.15980089568468828,0.8581109831777681,-0.04761715667793709,-0.0447142849287189,0.11774291879592928,0.0
2024-12-18,1979.1500244140625,0,4782.64990234375,0,1780.0,0,858110.98317777,0.0,-0.15980089568468828,0.8581109831777681,-0.047644362586223885,-0.0447397734596886,0.11774276396908866,0.0
2024-12-19,1946.199951171875,-1,4785.75,0,1762.0999755859375,0,858110.98317777,0.0,-0.15980089568468828,0.8581109831777681,-0.04766960396117244,-0.04476342144549341,0.11774262041899956,0.0
2024-12-20,1922.1500244140625,0,4698.10009765625,0,1743.550048828125,0,858110.98317777,0.0,-0.15980089568468828,0.8581109831777681,-0.04765288896690478,-0.044389788402488126,0.11774271302674058,0.0
2024-12-23,1924.300048828125,0,4704.35009765625,0,1745.3499755859375,0,858110.98317777,0.0,-0.15980089568468828,0.8581109831777681,-0.047638890031660865,-0.04408054525517908,0.11774279069474748,0.0
2024-12-24,1909.050048828125,0,4744.10009765625,0,1749.050048828125,0,858110.98317777,0.0,-0.15980089568468828,0.8581109831777681,-0.04764252576880699,-0.04408390178834793,0.11774277030043509,0.0
2024-12-26,1907.4000244140625,0,4761.64990234375,1,1752.800048828125,0,858110.98317777,0.0,-0.15980089568468828,0.8581109831777681,-0.04761757866054857,-0.04384724203187712,0.11774290770596965,1.0
2024-12-27,1916.75,0,4769.2998046875,0,1759.9000244140625,1,859489.5946582524,0.0016065654763874893,-0.15845106081040355,0.8594895946582505,-0.025587879393367423,-0.022652460173213002,0.11664996940873436,1.0
2024-12-30,1906.0,0,4799.4501953125,0,1740.699951171875,-1,864923.0855433504,0.006321764590132561,-0.1531309865257711,0.8649230855433484,-0.011199215009332771,-0.009978012726430598,0.11739781656123052,1.0
2024-12-31,1880.0,0,4762.75,-1,1786.050048828125,1,858309.2350234026,-0.007646749902383454,-0.15960678207188672,0.8583092350234006,-0.022397492949434578,-0.020344868204424903,0.11829671036015066,0.0
